"id","created_by","updated_by","deleted_by","created_at","updated_at","deleted_at","customer_id","executive_id","followup_date_en","followup_date_np","followup_mode","followup_status","followup_notes","next_followup","next_followup_date_en","next_followup_date_np"
"560","116","116","\N","2017-01-01 15:27:04","2017-01-01 15:27:04","\N","3264","12","2016-11-24","2073-08-09","\N","Open","\N","\N","\N","\N"
"561","116","116","\N","2017-01-01 15:31:57","2017-01-01 15:31:57","\N","3265","12","2016-11-10","2073-07-25","\N","Open","\N","\N","\N","\N"
"562","116","116","\N","2017-01-01 15:35:15","2017-01-01 15:35:15","\N","3266","12","2016-11-25","2073-08-10","\N","Open","\N","\N","\N","\N"
"563","116","116","\N","2017-01-01 15:38:09","2017-01-01 15:38:09","\N","3267","12","2016-11-25","2073-08-10","\N","Open","\N","\N","\N","\N"
"564","116","116","\N","2017-01-01 15:42:35","2017-01-01 15:42:35","\N","3268","12","2016-11-25","2073-08-10","\N","Open","\N","\N","\N","\N"
"565","116","116","\N","2017-01-01 16:06:00","2017-01-01 16:06:00","\N","3269","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"566","116","116","\N","2017-01-01 16:08:34","2017-01-01 16:08:34","\N","3270","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"567","116","116","\N","2017-01-01 16:10:42","2017-01-01 16:10:42","\N","3271","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"568","116","116","\N","2017-01-01 16:13:18","2017-01-01 16:13:18","\N","3272","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"569","116","116","\N","2017-01-01 16:17:07","2017-01-01 16:17:07","\N","3273","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"570","116","116","\N","2017-01-01 16:18:55","2017-01-01 16:18:55","\N","3274","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"571","116","116","\N","2017-01-01 16:21:09","2017-01-01 16:21:09","\N","3275","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"572","116","116","\N","2017-01-01 16:23:17","2017-01-01 16:23:17","\N","3276","12","2016-11-26","2073-08-11","\N","Open","\N","\N","\N","\N"
"574","116","116","\N","2017-01-02 13:21:45","2017-01-02 13:21:45","\N","3278","12","2017-01-02","2073-09-18","\N","Open","\N","\N","\N","\N"
"575","116","116","\N","2017-01-02 13:23:07","2017-01-02 13:23:07","\N","3279","12","2017-01-02","2073-09-18","\N","Open","\N","\N","\N","\N"
"576","116","116","\N","2017-01-02 13:24:59","2017-01-02 13:24:59","\N","3280","12","2017-01-02","2073-09-18","\N","Open","\N","\N","\N","\N"
"577","116","116","\N","2017-01-02 13:26:47","2017-01-02 13:26:47","\N","3281","12","2017-01-02","2073-09-18","\N","Open","\N","\N","\N","\N"
"578","116","116","\N","2017-01-02 13:28:20","2017-01-02 13:28:20","\N","3282","12","2017-01-02","2073-09-18","\N","Open","\N","\N","\N","\N"
"579","116","116","\N","2017-01-02 13:29:58","2017-01-02 13:29:58","\N","3283","12","2017-01-04","2073-09-20","\N","Open","\N","\N","\N","\N"
"580","116","116","\N","2017-01-02 13:34:40","2017-01-02 13:34:40","\N","3284","12","2017-01-04","2073-09-20","\N","Open","\N","\N","\N","\N"
"581","107","107","\N","2017-01-02 13:40:32","2017-01-02 13:40:32","\N","3285","7","2017-01-04","2073-09-20","\N","Open","\N","\N","\N","\N"
"582","107","107","\N","2017-01-02 13:42:33","2017-01-02 13:42:33","\N","3286","7","2017-01-04","2073-09-20","\N","Open","\N","\N","\N","\N"
"583","107","107","\N","2017-01-02 13:44:03","2017-01-02 13:44:03","\N","3287","7","2017-01-04","2073-09-20","\N","Open","\N","\N","\N","\N"
"584","107","107","\N","2017-01-02 13:47:31","2017-01-02 13:47:31","\N","3288","7","2017-01-04","2073-09-20","\N","Open","\N","\N","\N","\N"
"585","108","108","\N","2017-01-02 14:07:51","2017-01-02 14:07:51","\N","3289","8","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"586","108","108","\N","2017-01-02 14:12:58","2017-01-02 14:12:58","\N","3290","8","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"587","105","105","\N","2017-01-02 16:41:18","2017-01-02 16:41:18","\N","3291","5","2017-01-05","2073-09-21","\N","Open","\N","\N","\N","\N"
"588","108","108","\N","2017-01-02 16:59:30","2017-01-02 16:59:30","\N","3292","8","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"589","108","108","\N","2017-01-02 17:01:10","2017-01-02 17:01:10","\N","3293","8","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"590","108","108","\N","2017-01-02 17:04:08","2017-01-02 17:04:08","\N","3294","8","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"591","108","108","\N","2017-01-02 17:06:33","2017-01-02 17:06:33","\N","3295","8","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"592","108","108","\N","2017-01-02 17:08:21","2017-01-02 17:08:21","\N","3296","8","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"593","108","108","\N","2017-01-02 17:13:01","2017-01-02 17:13:01","\N","3297","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"594","108","108","\N","2017-01-02 17:17:14","2017-01-02 17:17:14","\N","3298","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"595","108","108","\N","2017-01-02 17:19:23","2017-01-02 17:19:23","\N","3299","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"596","108","108","\N","2017-01-02 17:26:11","2017-01-02 17:26:11","\N","3300","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"597","108","108","\N","2017-01-02 17:27:38","2017-01-02 17:27:38","\N","3301","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"598","108","108","\N","2017-01-02 17:30:19","2017-01-02 17:30:19","\N","3302","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"599","108","108","\N","2017-01-02 17:32:27","2017-01-02 17:32:27","\N","3303","8","2016-10-31","2073-07-15","\N","Open","\N","\N","\N","\N"
"600","108","108","\N","2017-01-02 17:34:36","2017-01-02 17:34:36","\N","3304","8","2016-11-05","2073-07-20","\N","Open","\N","\N","\N","\N"
"601","108","108","\N","2017-01-02 17:36:38","2017-01-02 17:36:38","\N","3305","8","2016-11-05","2073-07-20","\N","Open","\N","\N","\N","\N"
"602","108","108","\N","2017-01-02 17:38:57","2017-01-02 17:38:57","\N","3306","8","2016-11-07","2073-07-22","\N","Open","\N","\N","\N","\N"
"603","108","108","\N","2017-01-02 17:40:56","2017-01-02 17:40:56","\N","3307","8","2016-11-07","2073-07-22","\N","Open","\N","\N","\N","\N"
"604","108","108","\N","2017-01-02 17:42:28","2017-01-02 17:42:28","\N","3308","8","2016-11-07","2073-07-22","\N","Open","\N","\N","\N","\N"
"605","108","108","\N","2017-01-02 17:44:10","2017-01-02 17:44:10","\N","3309","8","2016-11-10","2073-07-25","\N","Open","\N","\N","\N","\N"
"606","108","108","\N","2017-01-02 17:46:02","2017-01-02 17:46:02","\N","3310","8","2016-11-10","2073-07-25","\N","Open","\N","\N","\N","\N"
"607","108","108","\N","2017-01-02 17:47:57","2017-01-02 17:47:57","\N","3311","8","2016-11-10","2073-07-25","\N","Open","\N","\N","\N","\N"
"608","108","108","\N","2017-01-02 17:49:17","2017-01-02 17:49:17","\N","3312","8","2016-11-10","2073-07-25","\N","Open","\N","\N","\N","\N"
"609","106","106","\N","2017-01-03 12:48:44","2017-01-03 12:48:44","\N","2824","6","2016-12-30","2073-09-15","Visit","Completed","Delivered vehicle in cash.","f","\N","\N"
"611","106","106","\N","2017-01-03 13:04:54","2017-01-03 13:04:54","\N","3313","6","2017-01-02","2073-09-18","Visit","Completed","Vehicle delivered to customer.","f","\N","\N"
"610","106","106","\N","2017-01-03 12:55:31","2017-01-31 10:35:42","\N","3313","6","2016-11-30","2073-08-15","Phone","Completed","","f","\N","\N"
"573","106","106","\N","2017-01-02 12:53:23","2017-02-05 15:08:54","\N","3277","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"555","104","104","\N","2017-01-01 14:37:00","2017-02-06 11:22:05","\N","3259","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"612","104","104","\N","2017-01-03 13:36:50","2017-01-03 13:36:50","\N","2748","4","2017-01-03","","Phone","Postponed","not decided yet","t","2017-01-12","2073-09-28"
"616","111","111","\N","2017-01-04 09:26:34","2017-01-04 09:26:34","\N","3314","11","2016-12-09","2073-08-24","\N","Open","\N","\N","\N","\N"
"618","108","108","\N","2017-01-04 10:16:07","2017-01-04 10:16:07","\N","3316","8","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"619","108","108","\N","2017-01-04 10:21:51","2017-01-04 10:21:51","\N","3317","8","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"620","110","110","\N","2017-01-04 11:52:52","2017-01-04 11:52:52","\N","3318","10","2016-12-01","2073-08-16","\N","Open","\N","\N","\N","\N"
"621","110","110","\N","2017-01-04 11:58:06","2017-01-04 11:58:06","\N","3319","10","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"622","111","111","\N","2017-01-04 12:04:58","2017-01-04 12:04:58","\N","3320","11","2016-12-09","2073-08-24","\N","Open","\N","\N","\N","\N"
"623","108","108","\N","2017-01-04 12:05:23","2017-01-04 12:05:23","\N","3321","8","2016-09-06","2073-05-21","\N","Open","\N","\N","\N","\N"
"624","108","108","\N","2017-01-04 12:08:23","2017-01-04 12:08:23","\N","3322","8","2016-09-06","2073-05-21","\N","Open","\N","\N","\N","\N"
"625","109","109","\N","2017-01-04 12:12:36","2017-01-04 12:12:36","\N","3323","9","2016-12-11","2073-08-26","\N","Open","\N","\N","\N","\N"
"626","111","111","\N","2017-01-04 12:14:56","2017-01-04 12:14:56","\N","3324","11","2016-12-10","2073-08-25","\N","Open","\N","\N","\N","\N"
"627","111","111","\N","2017-01-04 12:20:28","2017-01-04 12:20:28","\N","3325","11","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"628","109","109","\N","2017-01-04 12:23:07","2017-01-04 12:23:07","\N","3326","9","2016-09-04","2073-05-19","\N","Open","\N","\N","\N","\N"
"629","111","111","\N","2017-01-04 12:23:09","2017-01-04 12:23:09","\N","3327","11","2016-12-14","2073-08-29","\N","Open","\N","\N","\N","\N"
"630","111","111","\N","2017-01-04 12:34:05","2017-01-04 12:34:05","\N","3328","11","2016-11-15","2073-07-30","\N","Open","\N","\N","\N","\N"
"631","107","107","\N","2017-01-04 12:38:44","2017-01-04 12:38:44","\N","3329","7","2016-07-25","2073-04-10","\N","Open","\N","\N","\N","\N"
"632","111","111","\N","2017-01-04 12:43:52","2017-01-04 12:43:52","\N","3330","11","2016-12-15","2073-08-30","\N","Open","\N","\N","\N","\N"
"633","111","111","\N","2017-01-04 12:47:45","2017-01-04 12:47:45","\N","3331","11","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"634","111","111","\N","2017-01-04 12:51:41","2017-01-04 12:51:41","\N","3332","11","2016-12-16","2073-09-01","\N","Open","\N","\N","\N","\N"
"636","111","111","\N","2017-01-04 12:58:35","2017-01-04 12:58:35","\N","3334","11","2016-12-09","2073-08-24","\N","Open","\N","\N","\N","\N"
"637","111","111","\N","2017-01-04 13:24:11","2017-01-04 13:24:11","\N","3335","11","2016-07-23","2073-04-08","\N","Open","\N","\N","\N","\N"
"638","111","111","\N","2017-01-04 13:28:55","2017-01-04 13:28:55","\N","3336","11","2016-07-30","2073-04-15","\N","Open","\N","\N","\N","\N"
"639","111","111","\N","2017-01-04 13:37:03","2017-01-04 13:37:03","\N","3337","11","2016-08-01","2073-04-17","\N","Open","\N","\N","\N","\N"
"640","111","111","\N","2017-01-04 13:40:35","2017-01-04 13:40:35","\N","3338","11","2016-08-04","2073-04-20","\N","Open","\N","\N","\N","\N"
"641","111","111","\N","2017-01-04 13:45:45","2017-01-04 13:45:45","\N","3339","11","2016-08-06","2073-04-22","\N","Open","\N","\N","\N","\N"
"642","110","110","\N","2017-01-04 14:56:41","2017-01-04 14:56:41","\N","3340","10","2016-10-20","2073-07-04","\N","Open","\N","\N","\N","\N"
"643","110","110","\N","2017-01-04 14:58:54","2017-01-04 14:58:54","\N","3341","10","2016-10-20","2073-07-04","\N","Open","\N","\N","\N","\N"
"644","110","110","\N","2017-01-04 15:01:00","2017-01-04 15:01:00","\N","3342","10","2016-10-20","2073-07-04","\N","Open","\N","\N","\N","\N"
"645","110","110","\N","2017-01-04 15:02:28","2017-01-04 15:02:28","\N","3343","10","2016-10-20","2073-07-04","\N","Open","\N","\N","\N","\N"
"646","110","110","\N","2017-01-04 15:04:12","2017-01-04 15:04:12","\N","3344","10","2016-10-21","2073-07-05","\N","Open","\N","\N","\N","\N"
"647","110","110","\N","2017-01-04 15:06:07","2017-01-04 15:06:07","\N","3345","10","2016-10-21","2073-07-05","\N","Open","\N","\N","\N","\N"
"648","110","110","\N","2017-01-04 15:09:24","2017-01-04 15:09:24","\N","3346","10","2016-10-21","2073-07-05","\N","Open","\N","\N","\N","\N"
"649","110","110","\N","2017-01-04 15:10:37","2017-01-04 15:10:37","\N","3347","10","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"650","110","110","\N","2017-01-04 15:11:49","2017-01-04 15:11:49","\N","3348","10","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"651","110","110","\N","2017-01-04 15:13:05","2017-01-04 15:13:05","\N","3349","10","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"652","110","110","\N","2017-01-04 15:14:27","2017-01-04 15:14:27","\N","3350","10","2016-10-23","2073-07-07","\N","Open","\N","\N","\N","\N"
"653","110","110","\N","2017-01-04 15:15:30","2017-01-04 15:15:30","\N","3351","10","2016-10-24","2073-07-08","\N","Open","\N","\N","\N","\N"
"654","110","110","\N","2017-01-04 15:16:44","2017-01-04 15:16:44","\N","3352","10","2016-10-24","2073-07-08","\N","Open","\N","\N","\N","\N"
"655","110","110","\N","2017-01-04 15:18:12","2017-01-04 15:18:12","\N","3353","10","2016-10-25","2073-07-09","\N","Open","\N","\N","\N","\N"
"656","110","110","\N","2017-01-04 15:19:36","2017-01-04 15:19:36","\N","3354","10","2016-10-25","2073-07-09","\N","Open","\N","\N","\N","\N"
"657","110","110","\N","2017-01-04 15:20:52","2017-01-04 15:20:52","\N","3355","10","2016-10-26","2073-07-10","\N","Open","\N","\N","\N","\N"
"658","110","110","\N","2017-01-04 15:22:23","2017-01-04 15:22:23","\N","3356","10","2016-10-26","2073-07-10","\N","Open","\N","\N","\N","\N"
"659","110","110","\N","2017-01-04 15:23:50","2017-01-04 15:23:50","\N","3357","10","2016-10-27","2073-07-11","\N","Open","\N","\N","\N","\N"
"660","110","110","\N","2017-01-04 15:25:14","2017-01-04 15:25:14","\N","3358","10","2016-10-27","2073-07-11","\N","Open","\N","\N","\N","\N"
"661","110","110","\N","2017-01-04 15:26:14","2017-01-04 15:26:14","\N","3359","10","2016-10-27","2073-07-11","\N","Open","\N","\N","\N","\N"
"662","110","110","\N","2017-01-04 15:27:43","2017-01-04 15:27:43","\N","3360","10","2016-10-28","2073-07-12","\N","Open","\N","\N","\N","\N"
"663","110","110","\N","2017-01-04 15:29:04","2017-01-04 15:29:04","\N","3361","10","2016-10-28","2073-07-12","\N","Open","\N","\N","\N","\N"
"664","110","110","\N","2017-01-04 15:30:33","2017-01-04 15:30:33","\N","3362","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"665","110","110","\N","2017-01-04 15:31:59","2017-01-04 15:31:59","\N","3363","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"666","110","110","\N","2017-01-04 15:34:22","2017-01-04 15:34:22","\N","3364","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"667","110","110","\N","2017-01-04 15:35:48","2017-01-04 15:35:48","\N","3365","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"668","110","110","\N","2017-01-04 15:38:29","2017-01-04 15:38:29","\N","3366","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"669","110","110","\N","2017-01-04 15:39:45","2017-01-04 15:39:45","\N","3367","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"670","110","110","\N","2017-01-04 15:41:05","2017-01-04 15:41:05","\N","3368","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"671","110","110","\N","2017-01-04 15:42:09","2017-01-04 15:42:09","\N","3369","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"672","110","110","\N","2017-01-04 15:43:13","2017-01-04 15:43:13","\N","3370","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"673","110","110","\N","2017-01-04 15:44:13","2017-01-04 15:44:13","\N","3371","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"674","108","108","\N","2017-01-04 15:44:45","2017-01-04 15:44:45","\N","3372","8","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"675","110","110","\N","2017-01-04 15:45:21","2017-01-04 15:45:21","\N","3373","10","2016-10-29","2073-07-13","\N","Open","\N","\N","\N","\N"
"676","108","108","\N","2017-01-04 15:46:06","2017-01-04 15:46:06","\N","3374","8","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"677","110","110","\N","2017-01-04 15:46:23","2017-01-04 15:46:23","\N","3375","10","2016-10-30","2073-07-14","\N","Open","\N","\N","\N","\N"
"678","110","110","\N","2017-01-04 15:47:30","2017-01-04 15:47:30","\N","3376","10","2016-10-30","2073-07-14","\N","Open","\N","\N","\N","\N"
"679","108","108","\N","2017-01-04 15:47:32","2017-01-04 15:47:32","\N","3377","8","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"680","110","110","\N","2017-01-04 15:48:34","2017-01-04 15:48:34","\N","3378","10","2016-10-30","2073-07-14","\N","Open","\N","\N","\N","\N"
"681","108","108","\N","2017-01-04 15:48:55","2017-01-04 15:48:55","\N","3379","8","2016-11-17","2073-08-02","\N","Open","\N","\N","\N","\N"
"682","110","110","\N","2017-01-04 15:50:05","2017-01-04 15:50:05","\N","3380","10","2016-11-05","2073-07-20","\N","Open","\N","\N","\N","\N"
"683","108","108","\N","2017-01-04 15:50:40","2017-01-04 15:50:40","\N","3381","8","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"684","110","110","\N","2017-01-04 15:51:57","2017-01-04 15:51:57","\N","3382","10","2016-11-07","2073-07-22","\N","Open","\N","\N","\N","\N"
"685","108","108","\N","2017-01-04 15:53:01","2017-01-04 15:53:01","\N","3383","8","2016-11-18","2073-08-03","\N","Open","\N","\N","\N","\N"
"686","110","110","\N","2017-01-04 15:53:26","2017-01-04 15:53:26","\N","3384","10","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"687","110","110","\N","2017-01-04 15:54:29","2017-01-04 15:54:29","\N","3385","10","2016-11-12","2073-07-27","\N","Open","\N","\N","\N","\N"
"688","108","108","\N","2017-01-04 15:54:46","2017-01-04 15:54:46","\N","3386","8","2016-11-19","2073-08-04","\N","Open","\N","\N","\N","\N"
"689","108","108","\N","2017-01-04 15:56:09","2017-01-04 15:56:09","\N","3387","8","2016-11-19","2073-08-04","\N","Open","\N","\N","\N","\N"
"690","110","110","\N","2017-01-04 15:56:21","2017-01-04 15:56:21","\N","3388","10","2016-11-13","2073-07-28","\N","Open","\N","\N","\N","\N"
"635","111","112","\N","2017-01-04 12:55:15","2017-01-22 12:02:57","\N","3333","11","2017-01-22","2073-10-09","Others","Completed","Please Authorize 20K only. Sanction from EDO","f","\N","\N"
"615","104","104","\N","2017-01-03 13:46:18","2017-02-06 11:18:48","\N","2966","4","2017-02-06","2073-10-24","Phone","Completed"," DEAL BY SAMA","f","\N","\N"
"613","104","104","\N","2017-01-03 13:41:34","2017-02-06 11:21:11","\N","3175","4","2017-02-06","2073-10-24","Phone","Completed","call not received","f","\N","\N"
"691","110","110","\N","2017-01-04 15:57:28","2017-01-04 15:57:28","\N","3389","10","2016-11-14","2073-07-29","\N","Open","\N","\N","\N","\N"
"692","108","108","\N","2017-01-04 15:58:08","2017-01-04 15:58:08","\N","3390","8","2016-11-21","2073-08-06","\N","Open","\N","\N","\N","\N"
"693","110","110","\N","2017-01-04 15:58:39","2017-01-04 15:58:39","\N","3391","10","2016-11-14","2073-07-29","\N","Open","\N","\N","\N","\N"
"694","108","108","\N","2017-01-04 15:59:27","2017-01-04 15:59:27","\N","3392","8","2016-11-24","2073-08-09","\N","Open","\N","\N","\N","\N"
"695","110","110","\N","2017-01-04 15:59:48","2017-01-04 15:59:48","\N","3393","10","2016-11-14","2073-07-29","\N","Open","\N","\N","\N","\N"
